work_id,cost_ratio_vs_category_median,progress_vs_elapsed_time_ratio,days_since_last_photo,citizen_grievance_count
WRK-001236,1.0,1.0,6.974490622174163,0
WRK-001237,1.0,1.0,4.612229433283379,1
WRK-001238,1.0,1.0,36.0560853332538,0
WRK-001239,0.022311468094600623,1.0,12.331336648491062,0
WRK-001240,1.0,1.0,24.169385770770372,1
WRK-001241,1.0,1.0,11.114179987645755,0
WRK-001242,1.0,1.0,5.973466916227789,0
WRK-001243,1.0,1.0,28.02251829564268,0
WRK-001244,0.42333333333333334,0.1,14.464537882561386,1
WRK-001245,0.2866666666666667,0.1,20.68263429771555,1
WRK-001246,0.31666666666666665,0.1,37.83041667480394,0
WRK-001247,1.162564,0.1,51.49803530744265,0
WRK-001248,1.0,1.0,25.49435915133751,0
WRK-001249,1.0,1.0,19.52497648136768,1
WRK-001250,1.0,1.0,31.826885117420964,1
WRK-001251,1.0,1.0,6.474776635394463,0
WRK-001252,1.0,1.0,7.775315319140531,0
WRK-001253,1.0,1.0,26.2081792608046,1
WRK-001254,0.813953488372093,0.1,7.724709041741889,0
WRK-001255,1.744186046511628,0.1,7.6059694384072,0
WRK-001256,0.6,0.1,42.529830390318125,0
WRK-001257,1.0,1.0,33.83703331338111,0
WRK-001258,1.0,1.0,7.970329736471454,0
WRK-001259,1.0,1.0,12.120122446946603,1
WRK-001260,1.0,1.0,34.86846549053617,0
WRK-001261,1.0,1.0,1.972926766376324,0
WRK-001262,1.0,1.0,25.51771057994268,1
WRK-001263,0.998,1.0,3.752690452628051,0
WRK-001264,1.0,1.0,39.072301265525645,1
WRK-001265,1.0,1.0,12.81911986879076,0
WRK-001266,1.0,1.0,3.510058188585013,0
WRK-001267,1.9686666666666666,0.1,0.009684559549624062,0
WRK-001268,0.9942320215834031,0.1,0.6494406681892567,1
WRK-001269,1.0,0.1,7.938142912453712,1
WRK-001270,1.1087543027258349,0.1,30.751074491594302,1
WRK-001271,1.6102857142857143,0.1,0.7230812956835451,0
WRK-001272,1.0511428571428572,0.1,26.748451848174124,0
WRK-001273,1.0,1.0,44.748521070251996,2
WRK-001274,1.0,1.0,8.579132649689852,0
WRK-001275,1.0,1.0,26.74718305140589,0
WRK-001276,1.1993594875900722,1.0,0.32810006203517034,1
WRK-001277,1.1993594875900722,1.0,2.5979519362974064,0
WRK-001278,1.599679743795036,1.0,5.715465523205868,0
WRK-001279,0.800640512409928,1.0,11.083576369851517,0
WRK-001280,0.800640512409928,1.0,24.764115993068355,0
WRK-001281,0.999,0.1,34.79049320325367,2
WRK-001282,1.5932746196957566,1.0,9.513873243475073,0
WRK-001283,0.685259647859964,0.1,14.389392887962613,1
WRK-001284,1.0,0.3489483747609943,80.30350891100726,0
WRK-001285,2.566208170806816,1.0,15.854416196554453,0
WRK-001286,0.8888888888888888,0.1,10.65085618221467,0
WRK-001287,0.8571428571428571,1.0,177.95134543559686,3
WRK-001288,6.7725,0.19120458891013384,109.20078023540154,1
WRK-001289,1.3542857142857143,0.1,10.79195199671238,0
WRK-001290,0.8116883116883117,0.1,22.070898700564747,0
WRK-001291,0.8116883116883117,0.1,49.2336013390743,1
WRK-001292,3.4334415584415585,0.1,8.943263819732726,0
WRK-001293,0.5,0.1,11.773964286166256,0
WRK-001294,0.4,0.1,15.564520723215198,2
WRK-001295,0.6,0.1,123.49448047189958,3
WRK-001296,0.6,0.1,26.762024500781546,0
WRK-001297,1.2,1.0,215.66746651841603,2
WRK-001298,1.0,1.0,10.91756734252492,1
WRK-001299,0.4,0.1,51.36147879142538,0
WRK-001300,0.6683695652173913,0.3489483747609943,11.381265011176554,0
WRK-001301,0.696,0.1,5.381377628301715,1
WRK-001302,0.9872611464968153,1.0,19.54288755202167,0
WRK-001303,1.0,0.1,36.69935298507689,0
WRK-001304,0.75,1.0,6.254567514046543,0
WRK-001305,0.8571428571428571,1.0,17.897961439412192,1
WRK-001306,1.0,0.1,7.989436325898716,0
WRK-001307,1.0,1.0,0.6586717904740444,0
WRK-001308,0.75,0.25787965616045844,5.562835287443867,0
WRK-001309,2.1666666666666665,0.1,23.41844635678244,1
WRK-001310,2.2311468094600624,1.0,28.10662842183371,0
WRK-001311,11.155734047300312,0.34861509073543456,5.2963959084548975,0
WRK-001312,2.45,0.1,19.90232546347466,0
WRK-001313,2.45,0.1,11.218820832578087,2
WRK-001314,0.35,0.1,18.57000854592441,0
WRK-001315,1.0,0.1,0.7788746284308208,0
WRK-001316,0.4,0.1,3.1461766258539674,0
WRK-001317,0.7,1.0,4.340052930722588,0
WRK-001318,1.0,1.0,6.842700650781513,0
WRK-001319,0.8571428571428571,1.0,10.955046436839886,0
WRK-001320,1.7901972504482966,0.1,11.398539490658424,1
WRK-001321,1.7901972504482966,0.1,11.15544667274251,1
WRK-001322,1.7901972504482966,0.1,2.79289929363926,0
WRK-001323,1.7901972504482966,0.1,57.803370146672854,0
WRK-001324,1.7901972504482966,0.1,8.386401826114177,1
WRK-001325,1.7901972504482966,0.1,16.06041536185949,0
WRK-001326,1.7901972504482966,0.1,39.68485387665996,0
WRK-001327,1.7901972504482966,0.1,2.7377567970409715,1
WRK-001328,1.7901972504482966,0.1,16.741153903491995,1
WRK-001329,1.7901972504482966,0.1,9.956150611695348,0
WRK-001330,1.7901972504482966,0.1,33.569647581790726,1
WRK-001331,1.7901972504482966,0.1,13.181205105059101,0
WRK-001332,1.7901972504482966,0.1,8.650198281981208,2
WRK-001333,1.7901972504482966,0.1,0.26686667910058803,0
WRK-001334,1.7901972504482966,0.1,54.040528479534856,0
WRK-001335,1.7901972504482966,0.1,2.2815264936217083,1
WRK-001336,1.7901972504482966,0.1,19.554226934643722,0
WRK-001337,1.7901972504482966,0.1,7.420387182553426,0
WRK-001338,1.7901972504482966,0.1,65.90367938780727,2
WRK-001339,1.7901972504482966,0.1,3.3305519709574574,0
WRK-001340,1.7901972504482966,0.1,54.201106851784964,0
WRK-001341,0.3816301040832666,0.05725190839694656,82.7221202683436,0
WRK-001342,1.0,1.0,6.319290942555067,0
WRK-001343,1.0,1.0,2.2326676333072606,0
WRK-001344,0.8571428571428571,1.0,21.258906374444123,1
WRK-001345,1.2857142857142858,1.0,6.117048233527262,0
WRK-001346,1.7901972504482966,0.1,7.841207606010666,0
WRK-001347,1.7901972504482966,0.1,27.0560236031819,1
WRK-001348,1.7901972504482966,0.1,42.38302751836648,0
WRK-001349,1.7901972504482966,0.1,18.599091977025235,0
WRK-001350,1.7901972504482966,0.1,32.85287493700422,0
WRK-001351,0.3,1.0,2.442988954972654,0
WRK-001352,1.7901972504482966,0.1,50.079919020078464,0
WRK-001353,1.7733333333333334,1.0,2.7544331391763,1
WRK-001354,1.7901972504482966,0.1,2.388383718180318,0
WRK-001355,1.7901972504482966,0.1,6.1068880730766795,0
WRK-001356,1.7901972504482966,0.1,14.989534353400042,0
WRK-001357,1.7901972504482966,0.1,3.6493997546223205,0
WRK-001358,1.7901972504482966,0.1,51.540832010102505,0
WRK-001359,1.7901972504482966,0.1,5.045507885300885,2
WRK-001360,1.7901972504482966,0.1,42.90807088748189,0
WRK-001361,1.7901972504482966,0.1,49.93266112848733,1
WRK-001362,1.7901972504482966,0.1,11.373936570465608,0
WRK-001363,1.7901972504482966,0.1,44.94176613724764,0
WRK-001364,1.7901972504482966,0.1,33.29593054763156,0
WRK-001365,1.7901972504482966,0.1,10.441666848273801,1
WRK-001366,1.7901972504482966,0.1,33.548104305569936,0
WRK-001367,1.7901972504482966,0.1,23.049720969945046,0
WRK-001368,1.7901972504482966,0.1,6.628853241559147,0
WRK-001369,1.7901972504482966,0.1,74.34467029200442,0
WRK-001370,1.7901972504482966,0.1,19.41804600112559,0
WRK-001371,1.7901972504482966,0.1,37.343299644389376,2
WRK-001372,1.7901972504482966,0.1,11.28247177797869,1
WRK-001373,1.7901972504482966,0.1,142.7065522706499,2
WRK-001374,1.7901972504482966,0.1,274.02999510890265,2
WRK-001375,1.7901972504482966,0.1,7.333573608274907,1
WRK-001376,1.7901972504482966,0.1,28.68255172021633,0
WRK-001377,1.7901972504482966,0.1,40.6795020414274,0
WRK-001378,1.7733333333333334,1.0,81.99865847784727,0
WRK-001379,1.7901972504482966,0.1,13.991113984843564,0
WRK-001380,1.7901972504482966,0.1,0.5927225825094153,0
WRK-001381,1.7901972504482966,0.1,3.6679455662583997,0
WRK-001382,1.7901972504482966,0.1,3.8221673472906477,0
WRK-001383,1.7901972504482966,0.1,182.36169823832793,5
WRK-001384,1.7733333333333334,1.0,7.471788025307601,2
WRK-001385,1.7733333333333334,1.0,7.789354664678539,0
WRK-001386,1.7733333333333334,1.0,54.21864521624051,0
WRK-001387,1.0116279069767442,0.1,15.829695989737782,1
WRK-001388,1.1627906976744187,0.1,8.62958155892025,0
WRK-001389,0.33066666666666666,0.1,0.6309219892094455,0
WRK-001390,1.627906976744186,0.05725190839694656,1.9730338495901398,0
WRK-001391,1.7901972504482966,0.1,4.9059529689201495,1
WRK-001392,1.7901972504482966,0.1,5.36174080085247,0
WRK-001393,1.7901972504482966,0.1,275.13597840487796,4
WRK-001394,1.7901972504482966,0.1,18.1147803570462,0
WRK-001395,1.7901972504482966,0.1,5.607330096661802,0
WRK-001396,1.7901972504482966,0.1,17.3431479412127,0
WRK-001397,1.7901972504482966,0.1,11.213750642208026,0
WRK-001398,1.7901972504482966,0.1,35.591425986567145,1
WRK-001399,1.7901972504482966,0.1,15.326673808190572,1
WRK-001400,1.7901972504482966,0.1,13.998285988942683,0
WRK-001401,1.7901972504482966,0.1,9.663245590928247,0
WRK-001402,1.7901972504482966,0.1,125.03801105853294,3
WRK-001403,1.7901972504482966,0.1,7.297426751172448,0
WRK-001404,1.7901972504482966,0.1,5.754113408676428,2
WRK-001405,1.7901972504482966,0.1,17.320773285024703,0
WRK-001406,1.7901972504482966,0.1,8.12433954901685,0
WRK-001407,1.7901972504482966,0.1,7.7529897444762605,0
WRK-001408,1.7901972504482966,0.1,63.856107622505434,2
WRK-001409,1.7901972504482966,0.1,23.163495674997314,1
WRK-001410,1.7901972504482966,0.1,10.155049669902636,0
WRK-001411,1.7901972504482966,0.1,22.171277243918276,0
WRK-001412,1.7901972504482966,0.1,35.989555985008145,0
WRK-001413,1.0,0.1,79.15641541818769,2
WRK-001414,1.0,0.1,16.705597191747884,0
WRK-001415,1.7901972504482966,0.1,1.1599573873331543,0
WRK-001416,1.7901972504482966,0.1,14.331963395891842,0
WRK-001417,1.7901972504482966,0.1,203.6110812946182,2
WRK-001418,0.8571428571428571,1.0,68.36181678606641,0
WRK-001419,1.7901972504482966,0.1,3.125523636669667,0
WRK-001420,1.7901972504482966,0.1,1.4278685558515725,0
WRK-001421,1.7901972504482966,0.1,46.226414308679026,0
WRK-001422,1.7901972504482966,0.1,11.53772218294333,1
WRK-001423,1.7901972504482966,0.1,14.427236874847253,0
WRK-001424,1.7901972504482966,0.1,11.70400378671614,0
WRK-001425,1.7901972504482966,0.1,53.074846475960186,0
WRK-001426,1.7901972504482966,0.1,17.449955161102146,0
WRK-001427,1.7901972504482966,0.1,12.857967849037058,0
WRK-001428,1.7901972504482966,0.1,2.2660807536075396,1
WRK-001429,1.7901972504482966,0.1,58.56961245709848,0
WRK-001430,1.7901972504482966,0.1,5.258967868288921,0
WRK-001431,1.7901972504482966,0.1,55.27360429734693,1
WRK-001432,1.7901972504482966,0.1,0.9874768434426938,0
WRK-001433,1.7901972504482966,0.1,40.85074594557146,0
WRK-001434,1.7901972504482966,0.1,11.225986876271154,0
WRK-001435,1.7901972504482966,0.1,86.67929346676857,0
WRK-001436,1.7901972504482966,0.1,35.519938846437206,0
WRK-001437,1.7901972504482966,0.1,2.5856298252201477,0
WRK-001438,1.7901972504482966,0.1,2.71540336213082,0
WRK-001439,1.7901972504482966,0.1,7.870975684409035,0
WRK-001440,0.6682608695652174,0.3482824427480916,70.04874214944336,1
WRK-001441,1.7901972504482966,0.1,17.953078556696582,0
WRK-001442,1.7901972504482966,0.1,17.67414681955089,0
WRK-001443,1.7901972504482966,0.1,35.64097537115248,0
WRK-001444,1.7901972504482966,0.1,24.60414050943823,0
WRK-001445,1.7901972504482966,0.1,23.78608030448884,0
WRK-001446,1.7901972504482966,0.1,38.3703718903496,0
WRK-001447,1.0,0.1,16.96314828311949,0
WRK-001448,1.0,0.1,26.395584068928887,0
WRK-001449,1.0,0.1,9.941567260792286,1
WRK-001450,1.0,0.1,15.070263896366036,0
WRK-001451,1.0,0.1,19.438769668330316,1
WRK-001452,1.0714285714285714,0.1,10.040862875408438,1
WRK-001453,1.4285714285714286,0.1,34.48751818104737,0
WRK-001454,0.9333333333333333,0.1,47.63957486320423,1
WRK-001455,0.8,0.1,3.6777134009434382,0
WRK-001456,0.8,0.1,36.78183163792835,0
WRK-001457,7.0,0.1,1.3689584447307523,0
WRK-001458,1.0,0.1,4.710105008601669,0
WRK-001459,1.9686666666666666,0.1,16.94153645849265,1
WRK-001460,0.7383966244725738,0.1,38.63031886950224,0
WRK-001461,1.1111111111111112,0.1,73.07902473537862,0
WRK-001462,0.7304761904761905,1.0,20.855753299129134,0
WRK-001463,0.32351628737170907,1.0,1.1834604736572865,0
WRK-001464,1.1970102632753234,1.0,30.523262706551687,0
WRK-001465,0.19410977242302543,1.0,4.634830402374776,1
WRK-001466,0.6470325747434181,1.0,5.03431805967507,0
WRK-001467,0.6470325747434181,1.0,1.8908978064869557,0
WRK-001468,0.19410977242302543,1.0,13.249788034909415,0
WRK-001469,0.6470325747434181,1.0,8.067027679176066,0
WRK-001470,0.6470325747434181,1.0,40.9015519310704,0
WRK-001471,0.6470325747434181,1.0,25.29164783762656,0
WRK-001472,0.6470325747434181,1.0,8.779877555482502,1
WRK-001473,0.3675578371891459,0.1,7.253843999182239,0
WRK-001474,0.75,0.1,14.358770598826869,1
WRK-001475,4.285714285714286,0.1,5.747880691723496,1
WRK-001476,1.0,0.1,1.0388069583966966,0
WRK-001477,0.8565714285714285,0.17126546146527116,8.824146603733562,0
WRK-001478,0.375,0.1,5.784852955910237,0
WRK-001479,0.5,0.1,26.151463479771785,1
WRK-001480,0.5,0.1,21.160605979549125,1
WRK-001481,0.6,0.1,5.16263428698943,2
WRK-001482,0.375,0.1,39.859517716970785,0
WRK-001483,0.6,0.1,16.532174435070676,1
WRK-001484,0.6329113924050633,0.1,60.26120457517117,0
WRK-001485,0.99,0.1,29.75853276326754,0
WRK-001486,0.4,0.1,46.45106279472064,0
WRK-001487,0.6,0.1,63.56720606937414,1
WRK-001488,1.2173913043478262,0.3472882968601332,10.318081805555803,0
WRK-001489,0.8565714285714285,0.17126546146527116,22.015866794362303,1
WRK-001490,1.2857142857142858,0.17126546146527116,3.46350731340212,1
WRK-001491,2.2311468094600624,1.0,5.5657641930920025,0
WRK-001492,2.2311468094600624,1.0,4.5739895227166425,0
WRK-001493,2.2311468094600624,1.0,12.358135392188398,0
WRK-001494,2.2311468094600624,1.0,24.926986222311562,0
WRK-001495,1.5,0.1,16.878426372999062,0
WRK-001496,1.0,0.1,0.5720079765996541,0
WRK-001497,1.0,0.1,4.84931271552319,0
WRK-001498,1.0,0.1,24.98967569168947,0
WRK-001499,5.577867023650156,0.34695817490494296,20.31165173907947,0
WRK-001500,0.7911392405063291,0.1,6.381807252687493,2
WRK-001501,1.2637130801687764,0.1,7.306964254592759,0
WRK-001502,1.49,0.1,226.6534515839,2
WRK-001503,3.3467202141900936,1.0,14.659193923709475,0
WRK-001504,2.2311468094600624,1.0,18.179622691307376,2
WRK-001505,1.0,0.1,11.389166990119843,0
WRK-001506,31.818181818181817,0.1,27.26579096385987,1
WRK-001507,1.6090128755364808,1.0,44.594870670952986,0
WRK-001508,0.8568571428571429,0.17094017094017094,67.0771150056979,0
WRK-001509,1.0,0.17094017094017094,22.468747118470574,0
WRK-001510,1.0,0.1,10.335091667346394,0
WRK-001511,1.0,0.1,3.1640528757933954,0
WRK-001512,1.8823529411764706,0.1,0.729106118210825,0
WRK-001513,0.6349206349206349,1.0,131.16269161316356,3
WRK-001514,1.0,0.1,27.015402811827713,2
WRK-001515,7.751004016064257,1.0,9.928017707279551,0
WRK-001516,41.186970102632756,1.0,19.123377424718743,1
WRK-001517,1.6666666666666667,0.3466286799620133,37.77619320527913,0
WRK-001518,1.1666666666666667,0.1,77.71284960625925,0
WRK-001519,1.0,0.1,4.425251941249355,0
WRK-001520,1.0,0.1,18.141251973404767,1
WRK-001521,1.0,0.1,31.830296129846918,0
WRK-001522,1.0537974683544304,0.1,92.97193625943268,1
WRK-001523,1.0,0.1,28.411396980071068,1
WRK-001524,1.0,0.1,19.52974021509126,0
WRK-001525,0.9090909090909091,0.1,23.06633521803758,3
WRK-001526,1.4999,1.0,7.065615507681155,0
WRK-001527,3.588607594936709,0.1,215.30194799090773,2
WRK-001528,3.2459915611814347,0.1,39.65188137118466,0
WRK-001529,2.066983122362869,0.1,6.17851513630665,1
WRK-001530,2.408016877637131,0.1,53.839120949533246,1
WRK-001531,1.509915611814346,0.1,2.2026449060743545,2
WRK-001532,1.1845991561181435,0.1,9.751150678642684,0
WRK-001533,1.6862869198312236,0.1,171.7920089698968,2
WRK-001534,1.3974683544303796,0.1,1.7120168309214816,0
WRK-001535,1.2360759493670885,0.1,73.54020612839722,1
WRK-001536,1.169620253164557,0.1,6.350396830097536,0
WRK-001537,1.4285864978902953,0.1,14.415354074961694,0
WRK-001538,1.5744725738396625,0.1,19.65583791236783,0
WRK-001539,0.40337552742616034,0.1,2.8134209517057163,1
WRK-001540,1.0283755274261603,0.1,6.890903149563049,0
WRK-001541,0.5791139240506329,0.1,6.515631710732396,0
WRK-001542,0.6867627785058977,0.1,7.454413552845206,2
WRK-001543,0.6867627785058977,0.1,13.184369218511453,0
WRK-001544,0.6867627785058977,0.1,8.111302512199646,0
WRK-001545,0.6867627785058977,0.1,33.706778080870116,0
WRK-001546,0.9535864978902954,0.1,14.426441257834115,0
WRK-001547,0.7790084388185654,0.1,10.458757985973893,0
WRK-001548,0.2907172995780591,0.1,5.188402413888049,0
WRK-001549,1.160337552742616,0.1,28.722558481705633,0
WRK-001550,2.038779069767442,1.0,9.731539897353919,0
WRK-001551,1.8992558139534883,1.0,9.825827616654681,0
WRK-001552,1.8036919831223628,0.1,66.58246657699823,0
WRK-001553,2.7591772151898732,0.1,1.1831423283388984,0
WRK-001554,2.4119198312236287,0.1,10.49961192474959,0
WRK-001555,0.3333333333333333,1.0,18.474790541265953,0
WRK-001556,0.8888888888888888,0.25616698292220114,27.61112802073979,1
WRK-001557,0.6666666666666666,0.1,26.45997578533732,1
WRK-001558,2.9860759493670885,0.1,170.652745571187,5
WRK-001559,1.0,0.1,129.7968413659038,3
WRK-001560,1.3906118143459916,0.1,22.10738443092894,0
WRK-001561,3.7486286919831224,0.1,17.821230167814047,1
WRK-001562,2.9267932489451476,0.1,1.844226843291628,0
WRK-001563,1.1699367088607595,0.1,14.141839632916271,1
WRK-001564,1.8024261603375527,0.1,4.108964832923737,1
WRK-001565,2.011919831223629,0.1,2.4266375493462036,0
WRK-001566,1.1830168776371308,0.1,17.06303800785143,2
WRK-001567,0.49736286919831224,0.1,22.422616190277083,0
WRK-001568,0.8936708860759494,0.1,210.85094204531842,4
WRK-001569,0.9090909090909091,0.1,7.362402545032395,0
WRK-001570,1.2,0.1,18.51440495089106,1
WRK-001571,0.8888888888888888,0.1,12.21090683839507,1
WRK-001572,2.141142857142857,0.17077798861480076,14.389149072121363,0
WRK-001573,1.1111111111111112,0.17061611374407584,25.462628623442313,1
WRK-001574,2.2,1.0,18.086147840289417,0
WRK-001575,1.0434782608695652,0.3459715639810427,19.91757212375758,0
WRK-001576,1.1111111111111112,0.17061611374407584,32.83865152957736,0
WRK-001577,2.142857142857143,0.1,9.234432261591692,0
WRK-001578,0.4,0.1,14.834826123452915,0
WRK-001579,6.024096385542169,0.1,20.718937881849413,2
WRK-001580,1.0,1.0,35.595253143613476,0
WRK-001581,1.0,1.0,5.9140176288198685,0
WRK-001582,1.0,1.0,29.35753656568634,0
WRK-001583,1.0,1.0,6.452168757294475,1
WRK-001584,1.0,1.0,7.944726187110437,1
WRK-001585,1.0,1.0,11.001303266202518,0
WRK-001586,1.0,1.0,2.322468943217841,1
WRK-001587,1.0,1.0,43.15660367654934,2
WRK-001588,1.0,1.0,39.47081114997432,0
WRK-001589,1.0,1.0,61.41662580769399,0
WRK-001590,0.7304761904761905,1.0,18.01579926971201,2
WRK-001591,0.5,0.1,22.7111620332072,0
WRK-001592,1.0,0.1,7.057292591595003,0
WRK-001593,0.75,0.1,0.5743751176201882,0
WRK-001594,1.0,1.0,26.577831898254644,1
WRK-001595,1.0,0.1,4.3969565461976465,0
WRK-001596,0.5,0.1,5.772191669170613,0
WRK-001597,1.0,0.1,99.6048261419117,0
WRK-001598,1.0,0.1,3.3174260938442997,0
WRK-001599,1.0,0.1,1.8587117160681674,0
WRK-001600,1.0,0.1,1.5656559323875132,1
WRK-001601,1.0,0.1,21.35543552854309,0
WRK-001602,1.0,0.1,8.944963901505833,0
WRK-001603,1.0,0.1,8.105131521129085,0
WRK-001604,1.0,0.1,15.936362800692876,0
WRK-001605,1.0,0.1,2.141104252704756,1
WRK-001606,1.0,0.1,2.830464498202186,0
WRK-001607,1.0,0.1,49.813774688908566,0
WRK-001608,1.0,0.1,42.4513934309128,0
WRK-001609,1.0,0.1,16.588822950578418,0
WRK-001610,1.0,0.1,49.00387400067614,0
WRK-001611,1.25,0.1,1.5881074832151656,0
WRK-001612,1.0,0.1,16.169185735841126,1
WRK-001613,0.5,0.1,22.872898089414303,0
WRK-001614,1.0,0.1,37.072634197022055,0
WRK-001615,1.0,0.1,17.202505100219902,1
WRK-001616,0.75,0.1,16.842787946910512,1
WRK-001617,0.5,0.1,6.897088504001737,1
WRK-001618,0.5,0.1,22.004535028077356,0
WRK-001619,1.25,0.1,2.7097639161831335,0
WRK-001620,1.5,0.1,39.04237723160169,0
WRK-001621,2.35,0.1,13.578892041867906,1
WRK-001622,1.0,0.1,2.289203190674087,0
WRK-001623,1.7568565400843883,0.1,7.15345532907731,0
WRK-001624,3.8533755274261603,0.1,12.4757826165191,0
WRK-001625,2.132911392405063,0.1,70.1428821956919,0
WRK-001626,0.5274261603375527,0.1,22.551608289459438,1
WRK-001627,1.108649789029536,0.1,31.407483209436172,0
WRK-001628,2.1529535864978904,0.1,92.5721733308934,1
WRK-001629,3.0928270042194095,0.1,27.40725378801466,0
WRK-001630,1.0,0.1,1.5190020440983294,0
WRK-001631,1.0,0.1,24.789899388214927,0
WRK-001632,1.0,0.1,29.701119283123898,0
WRK-001633,1.0,0.1,7.551440010489101,0
WRK-001634,1.0,0.1,3.5414360728199417,1
WRK-001635,0.5005005005005005,0.1,16.297297031803687,0
WRK-001636,1.0,0.1,124.46601338856185,0
WRK-001637,1.0,0.1,30.662948057639554,0
WRK-001638,1.0,0.1,40.96722095739152,1
WRK-001639,1.0,0.1,29.59558853919016,0
WRK-001640,1.0,0.1,8.492025697445774,0
WRK-001641,1.0,0.1,19.161909475169775,1
WRK-001642,1.0,0.1,58.631947685817465,1
WRK-001643,1.0,0.1,7.1772918085823525,0
WRK-001644,1.0,0.1,1.1324225949544051,0
WRK-001645,1.0,0.1,152.29331839879345,0
WRK-001646,1.0,0.1,9.996339008454362,0
WRK-001647,1.0,0.1,92.67822476819399,0
WRK-001648,1.0,0.1,17.92251360953346,0
WRK-001649,0.5714285714285714,0.1,16.512841288189385,0
WRK-001650,0.5714285714285714,0.1,21.147946562469,0
WRK-001651,1.0,0.1,17.30400862160167,0
WRK-001652,1.0,0.1,65.73201544211648,0
WRK-001653,1.0,0.1,10.83679939467138,0
WRK-001654,1.0,0.1,3.3048373828581052,0
WRK-001655,1.0,0.1,39.13124373002316,1
WRK-001656,1.0,0.1,22.98408297255445,0
WRK-001657,1.0,0.1,0.711041122632994,0
WRK-001658,1.0,0.1,22.81490625767602,1
WRK-001659,1.0,0.1,225.5487593298738,2
WRK-001660,1.0,0.1,7.626763702496651,0
WRK-001661,1.0,0.1,10.580784092525855,0
WRK-001662,1.0,0.1,2.5850175678928067,1
WRK-001663,1.2934195613040869,0.1,6.83990885886486,0
WRK-001664,0.7,1.0,22.607847941973525,0
WRK-001665,1.2934195613040869,0.1,124.13765563435201,5
WRK-001666,0.5274261603375527,0.1,29.96479929310238,2
WRK-001667,1.2934195613040869,0.1,58.19051578493976,0
WRK-001668,1.2934195613040869,0.1,2.329769681415883,0
WRK-001669,0.6,0.1,11.652895548895618,0
WRK-001670,0.4633642242816188,0.1,4.728815404493128,0
WRK-001671,0.7,0.1,13.279395732574066,0
WRK-001672,0.6,0.1,31.742024272098455,0
WRK-001673,0.6,0.1,21.39278938596101,0
WRK-001674,0.653,0.1,10.496960590145923,0
WRK-001675,0.685259647859964,1.0,4.263249040489315,0
WRK-001676,0.668,0.1,80.75554602666736,0
WRK-001677,0.685259647859964,0.1,6.149457277977312,0
WRK-001678,0.685259647859964,0.1,7.255167969296544,0
WRK-001679,0.685259647859964,0.1,0.10326964920686575,0
WRK-001680,0.685259647859964,0.1,89.03633009840071,0
WRK-001681,0.685259647859964,0.1,30.42956924611349,1
WRK-001682,0.5274261603375527,0.1,39.848857008888636,0
WRK-001683,0.5274261603375527,0.1,38.76321037317426,2
WRK-001684,0.2568,0.1,10.667616245938127,0
WRK-001685,0.789,0.1,11.81236448959999,0
WRK-001686,0.8,0.1,33.57582286556508,0
WRK-001687,0.8507233815587706,0.1,25.706483963277243,0
WRK-001688,1.2934195613040869,0.1,1.6748127589118895,2
WRK-001689,0.685259647859964,0.1,13.803355783088678,0
WRK-001690,1.2,0.1,65.39815675767335,1
WRK-001691,0.685259647859964,0.1,18.50219195837355,1
WRK-001692,1.2934195613040869,0.1,20.21248510469155,0
WRK-001693,1.0,0.1,6.133133455010137,2
WRK-001694,1.0,0.1,80.55579196780906,0
WRK-001695,0.875,0.1,48.94827019571707,0
WRK-001696,1.0,0.1,14.329322317527332,0
WRK-001697,0.8235294117647058,0.1,8.828604036469088,1
WRK-001698,0.6666666666666666,0.1,6.498983204908207,0
WRK-001699,1.2934195613040869,0.1,10.532782327712667,0
WRK-001700,1.2934195613040869,0.1,3.334431865011047,0
WRK-001701,0.5274261603375527,0.1,5.6237698309564665,1
WRK-001702,1.9919678714859437,1.0,0.9973543188284748,0
WRK-001703,1.1155734047300312,1.0,39.44256821268863,1
WRK-001704,0.9959839357429718,1.0,1.756536560758515,0
WRK-001705,0.9959839357429718,1.0,1.063556568983319,0
WRK-001706,0.9959839357429718,1.0,39.023833811265895,0
WRK-001707,0.5274261603375527,0.1,15.552185266292417,0
WRK-001708,0.4219409282700422,0.1,25.87095483619217,0
WRK-001709,0.5168776371308017,0.1,34.76197966628847,0
WRK-001710,0.5274261603375527,0.1,13.711904885428607,0
WRK-001711,0.5714285714285714,0.1,26.966653478094575,0
WRK-001712,0.5714285714285714,0.1,14.703302546413852,0
WRK-001713,0.5714285714285714,0.1,75.88062255680259,0
WRK-001714,0.5274261603375527,0.1,33.816368981263054,0
WRK-001715,0.9959839357429718,1.0,7.240094233101565,0
WRK-001716,0.9959839357429718,1.0,14.367943084973291,0
WRK-001717,0.9959839357429718,1.0,4.435174723283005,0
WRK-001718,1.9919678714859437,1.0,25.431779852167725,0
WRK-001719,1.1950022311468094,1.0,5.565823563456657,0
WRK-001720,1.2934195613040869,0.1,14.540183590998794,0
WRK-001721,1.0,0.1,15.03187190054567,0
WRK-001722,1.2934195613040869,0.1,16.357823047192085,0
WRK-001723,1.2934195613040869,0.1,5.706569200811192,0
WRK-001724,1.2934195613040869,0.1,14.9406563258845,1
WRK-001725,1.2934195613040869,0.1,37.51826052930744,0
WRK-001726,1.2934195613040869,0.1,5.948290209099383,1
